Month,Others,Recreation Visitors,Visit Code,Visit Name,Year
2,0,646,fila,first ladies nhs,2017
3,0,826,fila,first ladies nhs,2017
4,0,966,fila,first ladies nhs,2017
5,0,1146,fila,first ladies nhs,2017
6,0,2120,fila,first ladies nhs,2017
7,0,1573,fila,first ladies nhs,2017
8,0,1243,fila,first ladies nhs,2017
9,0,890,fila,first ladies nhs,2017
10,0,1178,fila,first ladies nhs,2017
11,0,742,fila,first ladies nhs,2017
12,0,1249,fila,first ladies nhs,2017
1,0,349,fila,first ladies nhs,2018
2,0,482,fila,first ladies nhs,2018
3,0,564,fila,first ladies nhs,2018
4,0,959,fila,first ladies nhs,2018
5,0,1230,fila,first ladies nhs,2018
6,0,1218,fila,first ladies nhs,2018
7,0,1160,fila,first ladies nhs,2018
8,0,1419,fila,first ladies nhs,2018
9,0,835,fila,first ladies nhs,2018
10,0,881,fila,first ladies nhs,2018
11,0,869,fila,first ladies nhs,2018
12,0,1481,fila,first ladies nhs,2018
1,0,110,fila,first ladies nhs,2019
2,0,175,fila,first ladies nhs,2019
3,0,257,fila,first ladies nhs,2019
4,0,284,fila,first ladies nhs,2019
5,0,1195,fila,first ladies nhs,2019
6,0,1590,fila,first ladies nhs,2019
7,0,1470,fila,first ladies nhs,2019
8,0,1290,fila,first ladies nhs,2019
9,0,970,fila,first ladies nhs,2019
10,0,896,fila,first ladies nhs,2019
11,0,908,fila,first ladies nhs,2019
12,0,1768,fila,first ladies nhs,2019
1,0,333,fila,first ladies nhs,2020
2,0,479,fila,first ladies nhs,2020
3,0,130,fila,first ladies nhs,2020
4,0,0,fila,first ladies nhs,2020
5,0,0,fila,first ladies nhs,2020
6,0,9,fila,first ladies nhs,2020
7,0,287,fila,first ladies nhs,2020
8,0,323,fila,first ladies nhs,2020
9,0,341,fila,first ladies nhs,2020
10,0,322,fila,first ladies nhs,2020
11,0,134,fila,first ladies nhs,2020
12,0,48,fila,first ladies nhs,2020
1,0,109,fila,first ladies nhs,2021
2,0,123,fila,first ladies nhs,2021
3,0,229,fila,first ladies nhs,2021
4,0,298,fila,first ladies nhs,2021
5,0,384,fila,first ladies nhs,2021
6,0,910,fila,first ladies nhs,2021
7,0,1128,fila,first ladies nhs,2021
8,0,882,fila,first ladies nhs,2021
9,0,690,fila,first ladies nhs,2021
10,0,734,fila,first ladies nhs,2021
11,0,261,fila,first ladies nhs,2021
12,0,814,fila,first ladies nhs,2021
1,0,134,fila,first ladies nhs,2022
2,0,110,fila,first ladies nhs,2022
3,0,262,fila,first ladies nhs,2022
4,0,524,fila,first ladies nhs,2022
5,0,682,fila,first ladies nhs,2022
6,0,850,fila,first ladies nhs,2022
7,0,1191,fila,first ladies nhs,2022
8,0,891,fila,first ladies nhs,2022
9,0,618,fila,first ladies nhs,2022
10,0,616,fila,first ladies nhs,2022
11,0,232,fila,first ladies nhs,2022
12,0,1036,fila,first ladies nhs,2022
1,0,234,fila,first ladies nhs,2023
2,0,139,fila,first ladies nhs,2023
3,0,345,fila,first ladies nhs,2023
4,0,475,fila,first ladies nhs,2023
5,0,1010,fila,first ladies nhs,2023
6,0,1622,fila,first ladies nhs,2023
7,0,1813,fila,first ladies nhs,2023
8,0,1382,fila,first ladies nhs,2023
9,0,931,fila,first ladies nhs,2023
10,0,843,fila,first ladies nhs,2023
11,0,1364,fila,first ladies nhs,2023
12,0,1029,fila,first ladies nhs,2023
1,0,433,fila,first ladies nhs,2024
2,0,742,fila,first ladies nhs,2024
3,0,1164,fila,first ladies nhs,2024
4,0,1923,fila,first ladies nhs,2024
5,0,862,fila,first ladies nhs,2024
6,0,1327,fila,first ladies nhs,2024
1,0,753,flfo,florissant fossil beds nm,2007
2,0,1108,flfo,florissant fossil beds nm,2007
3,0,2536,flfo,florissant fossil beds nm,2007
4,0,2775,flfo,florissant fossil beds nm,2007
5,0,5639,flfo,florissant fossil beds nm,2007
6,0,8083,flfo,florissant fossil beds nm,2007
7,0,11074,flfo,florissant fossil beds nm,2007
8,0,8885,flfo,florissant fossil beds nm,2007
9,0,7820,flfo,florissant fossil beds nm,2007
10,0,4879,flfo,florissant fossil beds nm,2007
11,0,1714,flfo,florissant fossil beds nm,2007
12,0,726,flfo,florissant fossil beds nm,2007
1,0,834,flfo,florissant fossil beds nm,2008
2,0,1083,flfo,florissant fossil beds nm,2008
3,0,1781,flfo,florissant fossil beds nm,2008
4,0,2289,flfo,florissant fossil beds nm,2008
5,0,5289,flfo,florissant fossil beds nm,2008
6,0,8353,flfo,florissant fossil beds nm,2008
7,0,11622,flfo,florissant fossil beds nm,2008
8,0,9684,flfo,florissant fossil beds nm,2008
9,0,7240,flfo,florissant fossil beds nm,2008
10,0,5806,flfo,florissant fossil beds nm,2008
11,0,2056,flfo,florissant fossil beds nm,2008
12,0,951,flfo,florissant fossil beds nm,2008
1,0,1320,flfo,florissant fossil beds nm,2009
2,0,1508,flfo,florissant fossil beds nm,2009
3,0,2605,flfo,florissant fossil beds nm,2009
4,0,1990,flfo,florissant fossil beds nm,2009
5,0,6209,flfo,florissant fossil beds nm,2009
6,0,10191,flfo,florissant fossil beds nm,2009
7,0,12738,flfo,florissant fossil beds nm,2009
8,0,11485,flfo,florissant fossil beds nm,2009
9,0,7806,flfo,florissant fossil beds nm,2009
10,0,4767,flfo,florissant fossil beds nm,2009
11,0,2255,flfo,florissant fossil beds nm,2009
12,0,1377,flfo,florissant fossil beds nm,2009
1,0,1470,flfo,florissant fossil beds nm,2010
2,0,1138,flfo,florissant fossil beds nm,2010
3,0,1944,flfo,florissant fossil beds nm,2010
4,0,2825,flfo,florissant fossil beds nm,2010
5,0,5630,flfo,florissant fossil beds nm,2010
6,0,9844,flfo,florissant fossil beds nm,2010
7,0,13321,flfo,florissant fossil beds nm,2010
8,0,11399,flfo,florissant fossil beds nm,2010
9,0,9136,flfo,florissant fossil beds nm,2010
10,0,5766,flfo,florissant fossil beds nm,2010
11,0,1716,flfo,florissant fossil beds nm,2010
12,0,1233,flfo,florissant fossil beds nm,2010
1,0,1818,flfo,florissant fossil beds nm,2011
2,0,1094,flfo,florissant fossil beds nm,2011
3,0,2144,flfo,florissant fossil beds nm,2011
4,0,2626,flfo,florissant fossil beds nm,2011
5,0,5824,flfo,florissant fossil beds nm,2011
6,0,9378,flfo,florissant fossil beds nm,2011
7,0,12488,flfo,florissant fossil beds nm,2011
8,0,9496,flfo,florissant fossil beds nm,2011
9,0,7515,flfo,florissant fossil beds nm,2011
10,0,4859,flfo,florissant fossil beds nm,2011
11,0,2124,flfo,florissant fossil beds nm,2011
12,0,1923,flfo,florissant fossil beds nm,2011
1,0,1671,flfo,florissant fossil beds nm,2012
2,0,1349,flfo,florissant fossil beds nm,2012
3,0,3335,flfo,florissant fossil beds nm,2012
4,0,3965,flfo,florissant fossil beds nm,2012
5,0,6410,flfo,florissant fossil beds nm,2012
6,0,9275,flfo,florissant fossil beds nm,2012
7,0,10388,flfo,florissant fossil beds nm,2012
8,0,8110,flfo,florissant fossil beds nm,2012
9,0,7916,flfo,florissant fossil beds nm,2012
10,0,5635,flfo,florissant fossil beds nm,2012
11,0,2509,flfo,florissant fossil beds nm,2012
12,0,2074,flfo,florissant fossil beds nm,2012
1,0,1466,flfo,florissant fossil beds nm,2013
2,0,1561,flfo,florissant fossil beds nm,2013
3,0,1993,flfo,florissant fossil beds nm,2013
4,0,2830,flfo,florissant fossil beds nm,2013
5,0,6229,flfo,florissant fossil beds nm,2013
6,0,10795,flfo,florissant fossil beds nm,2013
7,0,11019,flfo,florissant fossil beds nm,2013
8,0,9404,flfo,florissant fossil beds nm,2013
9,0,7056,flfo,florissant fossil beds nm,2013
10,0,1824,flfo,florissant fossil beds nm,2013
11,0,2516,flfo,florissant fossil beds nm,2013
12,0,1339,flfo,florissant fossil beds nm,2013
1,0,1784,flfo,florissant fossil beds nm,2014
2,0,1599,flfo,florissant fossil beds nm,2014
3,0,2526,flfo,florissant fossil beds nm,2014
4,0,2789,flfo,florissant fossil beds nm,2014
5,0,5462,flfo,florissant fossil beds nm,2014
6,0,9562,flfo,florissant fossil beds nm,2014
7,0,12584,flfo,florissant fossil beds nm,2014
8,0,9640,flfo,florissant fossil beds nm,2014
9,0,8136,flfo,florissant fossil beds nm,2014
10,0,6210,flfo,florissant fossil beds nm,2014
11,0,1755,flfo,florissant fossil beds nm,2014
12,0,1250,flfo,florissant fossil beds nm,2014
1,0,1644,flfo,florissant fossil beds nm,2015
2,0,2166,flfo,florissant fossil beds nm,2015
3,0,3362,flfo,florissant fossil beds nm,2015
4,0,3160,flfo,florissant fossil beds nm,2015
5,0,6150,flfo,florissant fossil beds nm,2015
6,0,9854,flfo,florissant fossil beds nm,2015
7,0,13091,flfo,florissant fossil beds nm,2015
8,0,11541,flfo,florissant fossil beds nm,2015
9,0,9816,flfo,florissant fossil beds nm,2015
10,0,6121,flfo,florissant fossil beds nm,2015
11,0,1204,flfo,florissant fossil beds nm,2015
12,0,1021,flfo,florissant fossil beds nm,2015
1,0,1505,flfo,florissant fossil beds nm,2016
2,0,1841,flfo,florissant fossil beds nm,2016
3,0,2351,flfo,florissant fossil beds nm,2016
4,0,3210,flfo,florissant fossil beds nm,2016
5,0,7041,flfo,florissant fossil beds nm,2016
6,0,10716,flfo,florissant fossil beds nm,2016
7,0,13838,flfo,florissant fossil beds nm,2016
8,0,12325,flfo,florissant fossil beds nm,2016
9,0,9854,flfo,florissant fossil beds nm,2016
10,0,6431,flfo,florissant fossil beds nm,2016
11,0,2921,flfo,florissant fossil beds nm,2016
12,0,1531,flfo,florissant fossil beds nm,2016
1,0,1166,flfo,florissant fossil beds nm,2017
2,0,2121,flfo,florissant fossil beds nm,2017
3,0,2128,flfo,florissant fossil beds nm,2017
4,0,3156,flfo,florissant fossil beds nm,2017
5,0,6404,flfo,florissant fossil beds nm,2017
6,0,10452,flfo,florissant fossil beds nm,2017
7,0,14275,flfo,florissant fossil beds nm,2017
8,0,12268,flfo,florissant fossil beds nm,2017
9,0,8560,flfo,florissant fossil beds nm,2017
10,0,6172,flfo,florissant fossil beds nm,2017
11,0,2900,flfo,florissant fossil beds nm,2017
12,0,2161,flfo,florissant fossil beds nm,2017
1,0,2209,flfo,florissant fossil beds nm,2018
2,0,2044,flfo,florissant fossil beds nm,2018
3,0,3635,flfo,florissant fossil beds nm,2018
4,0,3472,flfo,florissant fossil beds nm,2018
5,0,7308,flfo,florissant fossil beds nm,2018
6,0,13376,flfo,florissant fossil beds nm,2018
7,0,15295,flfo,florissant fossil beds nm,2018
8,0,13921,flfo,florissant fossil beds nm,2018
9,0,11464,flfo,florissant fossil beds nm,2018
10,0,5808,flfo,florissant fossil beds nm,2018
11,0,749,flfo,florissant fossil beds nm,2018
12,0,287,flfo,florissant fossil beds nm,2018
1,0,296,flfo,florissant fossil beds nm,2019
2,0,1888,flfo,florissant fossil beds nm,2019
3,0,2945,flfo,florissant fossil beds nm,2019
4,0,4272,flfo,florissant fossil beds nm,2019
5,0,7647,flfo,florissant fossil beds nm,2019
6,0,12744,flfo,florissant fossil beds nm,2019
7,0,14114,flfo,florissant fossil beds nm,2019
8,0,12295,flfo,florissant fossil beds nm,2019
9,0,10789,flfo,florissant fossil beds nm,2019
10,0,6340,flfo,florissant fossil beds nm,2019
11,0,2590,flfo,florissant fossil beds nm,2019
12,0,1420,flfo,florissant fossil beds nm,2019
1,0,1878,flfo,florissant fossil beds nm,2020
2,0,1595,flfo,florissant fossil beds nm,2020
3,0,2108,flfo,florissant fossil beds nm,2020
4,0,339,flfo,florissant fossil beds nm,2020
5,0,570,flfo,florissant fossil beds nm,2020
6,0,7590,flfo,florissant fossil beds nm,2020
7,0,14803,flfo,florissant fossil beds nm,2020
8,0,11824,flfo,florissant fossil beds nm,2020
9,0,9822,flfo,florissant fossil beds nm,2020
10,0,5542,flfo,florissant fossil beds nm,2020
11,0,3115,flfo,florissant fossil beds nm,2020
12,0,1895,flfo,florissant fossil beds nm,2020
1,0,2308,flfo,florissant fossil beds nm,2021
2,0,1640,flfo,florissant fossil beds nm,2021
3,0,2270,flfo,florissant fossil beds nm,2021
4,0,3898,flfo,florissant fossil beds nm,2021
5,0,6318,flfo,florissant fossil beds nm,2021
6,0,11408,flfo,florissant fossil beds nm,2021
7,0,14348,flfo,florissant fossil beds nm,2021
8,0,11250,flfo,florissant fossil beds nm,2021
9,0,9430,flfo,florissant fossil beds nm,2021
10,0,7038,flfo,florissant fossil beds nm,2021
11,0,3108,flfo,florissant fossil beds nm,2021
12,0,2112,flfo,florissant fossil beds nm,2021
1,0,1920,flfo,florissant fossil beds nm,2022
2,0,1875,flfo,florissant fossil beds nm,2022
3,0,2868,flfo,florissant fossil beds nm,2022
4,0,4355,flfo,florissant fossil beds nm,2022
5,0,5992,flfo,florissant fossil beds nm,2022
6,0,9720,flfo,florissant fossil beds nm,2022
7,0,12418,flfo,florissant fossil beds nm,2022
8,0,8732,flfo,florissant fossil beds nm,2022
9,0,9650,flfo,florissant fossil beds nm,2022
10,0,5642,flfo,florissant fossil beds nm,2022
11,0,2190,flfo,florissant fossil beds nm,2022
12,0,1812,flfo,florissant fossil beds nm,2022
1,0,1768,flfo,florissant fossil beds nm,2023
2,0,1998,flfo,florissant fossil beds nm,2023
3,0,2975,flfo,florissant fossil beds nm,2023
4,0,3480,flfo,florissant fossil beds nm,2023
5,0,6212,flfo,florissant fossil beds nm,2023
6,0,12128,flfo,florissant fossil beds nm,2023
7,0,3848,flfo,florissant fossil beds nm,2023
8,0,4135,flfo,florissant fossil beds nm,2023
9,0,17470,flfo,florissant fossil beds nm,2023
10,0,6785,flfo,florissant fossil beds nm,2023
11,0,1775,flfo,florissant fossil beds nm,2023
12,0,1165,flfo,florissant fossil beds nm,2023
1,0,739,flfo,florissant fossil beds nm,2024
2,0,1620,flfo,florissant fossil beds nm,2024
3,0,2215,flfo,florissant fossil beds nm,2024
4,0,3036,flfo,florissant fossil beds nm,2024
5,0,8028,flfo,florissant fossil beds nm,2024
6,0,11683,flfo,florissant fossil beds nm,2024
1,0,2737,flni,flight 93 nmem,2007
2,0,1480,flni,flight 93 nmem,2007
3,0,5389,flni,flight 93 nmem,2007
4,0,7927,flni,flight 93 nmem,2007
5,0,15104,flni,flight 93 nmem,2007
6,0,18933,flni,flight 93 nmem,2007
7,0,21003,flni,flight 93 nmem,2007
8,0,23021,flni,flight 93 nmem,2007
9,0,22773,flni,flight 93 nmem,2007
10,0,17438,flni,flight 93 nmem,2007
11,0,5812,flni,flight 93 nmem,2007
12,0,2108,flni,flight 93 nmem,2007
1,0,1671,flni,flight 93 nmem,2008
2,0,1703,flni,flight 93 nmem,2008
3,0,4644,flni,flight 93 nmem,2008
4,0,8083,flni,flight 93 nmem,2008
5,0,12631,flni,flight 93 nmem,2008
6,0,15547,flni,flight 93 nmem,2008
7,0,19244,flni,flight 93 nmem,2008
8,0,23190,flni,flight 93 nmem,2008
9,0,22543,flni,flight 93 nmem,2008
10,0,18893,flni,flight 93 nmem,2008
11,0,5347,flni,flight 93 nmem,2008
12,0,2595,flni,flight 93 nmem,2008
1,0,1336,flni,flight 93 nmem,2009
2,0,2457,flni,flight 93 nmem,2009
3,0,5594,flni,flight 93 nmem,2009
4,0,9365,flni,flight 93 nmem,2009
5,0,15409,flni,flight 93 nmem,2009
6,0,19859,flni,flight 93 nmem,2009
7,0,21998,flni,flight 93 nmem,2009
8,0,23016,flni,flight 93 nmem,2009
9,0,25752,flni,flight 93 nmem,2009
10,0,16078,flni,flight 93 nmem,2009
11,0,7069,flni,flight 93 nmem,2009
12,0,1735,flni,flight 93 nmem,2009
1,0,1490,flni,flight 93 nmem,2010
2,0,375,flni,flight 93 nmem,2010
3,0,4049,flni,flight 93 nmem,2010
4,0,8917,flni,flight 93 nmem,2010
5,0,14016,flni,flight 93 nmem,2010
6,0,17935,flni,flight 93 nmem,2010
7,0,21844,flni,flight 93 nmem,2010
8,0,21228,flni,flight 93 nmem,2010
9,0,23326,flni,flight 93 nmem,2010
10,0,17214,flni,flight 93 nmem,2010
11,0,5815,flni,flight 93 nmem,2010
12,0,1628,flni,flight 93 nmem,2010
1,0,1143,flni,flight 93 nmem,2011
2,0,1919,flni,flight 93 nmem,2011
3,0,3797,flni,flight 93 nmem,2011
4,0,8242,flni,flight 93 nmem,2011
5,0,19136,flni,flight 93 nmem,2011
6,0,22353,flni,flight 93 nmem,2011
7,0,29784,flni,flight 93 nmem,2011
8,0,31716,flni,flight 93 nmem,2011
9,0,70337,flni,flight 93 nmem,2011
10,0,49302,flni,flight 93 nmem,2011
11,0,18757,flni,flight 93 nmem,2011
12,0,8760,flni,flight 93 nmem,2011
1,0,5677,flni,flight 93 nmem,2012
2,0,7152,flni,flight 93 nmem,2012
3,0,12848,flni,flight 93 nmem,2012
4,0,22956,flni,flight 93 nmem,2012
5,0,32157,flni,flight 93 nmem,2012
6,0,40152,flni,flight 93 nmem,2012
7,0,46412,flni,flight 93 nmem,2012
8,0,44949,flni,flight 93 nmem,2012
9,0,47608,flni,flight 93 nmem,2012
10,0,38068,flni,flight 93 nmem,2012
11,0,14393,flni,flight 93 nmem,2012
12,0,5554,flni,flight 93 nmem,2012
1,0,5006,flni,flight 93 nmem,2013
2,0,4078,flni,flight 93 nmem,2013
3,0,9154,flni,flight 93 nmem,2013
4,0,19368,flni,flight 93 nmem,2013
5,0,31275,flni,flight 93 nmem,2013
6,0,37435,flni,flight 93 nmem,2013
7,0,43910,flni,flight 93 nmem,2013
8,0,41152,flni,flight 93 nmem,2013
9,0,43419,flni,flight 93 nmem,2013
10,0,12329,flni,flight 93 nmem,2013
11,0,13222,flni,flight 93 nmem,2013
12,0,5576,flni,flight 93 nmem,2013
1,0,3072,flni,flight 93 nmem,2014
2,0,3062,flni,flight 93 nmem,2014
3,0,10872,flni,flight 93 nmem,2014
4,0,19820,flni,flight 93 nmem,2014
5,0,33757,flni,flight 93 nmem,2014
6,0,37349,flni,flight 93 nmem,2014
7,0,40412,flni,flight 93 nmem,2014
8,0,40426,flni,flight 93 nmem,2014
9,0,42544,flni,flight 93 nmem,2014
10,0,34254,flni,flight 93 nmem,2014
11,0,12303,flni,flight 93 nmem,2014
12,0,6355,flni,flight 93 nmem,2014
1,0,3667,flni,flight 93 nmem,2015
2,0,2924,flni,flight 93 nmem,2015
3,0,9162,flni,flight 93 nmem,2015
4,0,18086,flni,flight 93 nmem,2015
5,0,31150,flni,flight 93 nmem,2015
6,0,32243,flni,flight 93 nmem,2015
7,0,38328,flni,flight 93 nmem,2015
8,0,39102,flni,flight 93 nmem,2015
9,0,69248,flni,flight 93 nmem,2015
10,0,58311,flni,flight 93 nmem,2015
11,0,25990,flni,flight 93 nmem,2015
12,0,9006,flni,flight 93 nmem,2015
1,0,5462,flni,flight 93 nmem,2016
2,0,5646,flni,flight 93 nmem,2016
3,0,14877,flni,flight 93 nmem,2016
4,0,21707,flni,flight 93 nmem,2016
5,0,33332,flni,flight 93 nmem,2016
6,0,40969,flni,flight 93 nmem,2016
7,0,50194,flni,flight 93 nmem,2016
8,0,51480,flni,flight 93 nmem,2016
9,0,75425,flni,flight 93 nmem,2016
10,0,56945,flni,flight 93 nmem,2016
11,0,21102,flni,flight 93 nmem,2016
12,0,7984,flni,flight 93 nmem,2016
1,0,6391,flni,flight 93 nmem,2017
2,0,9226,flni,flight 93 nmem,2017
3,0,13004,flni,flight 93 nmem,2017
4,0,25531,flni,flight 93 nmem,2017
5,0,37230,flni,flight 93 nmem,2017
6,0,43955,flni,flight 93 nmem,2017
7,0,51601,flni,flight 93 nmem,2017
8,0,45175,flni,flight 93 nmem,2017
9,0,65363,flni,flight 93 nmem,2017
10,0,43099,flni,flight 93 nmem,2017
11,0,17131,flni,flight 93 nmem,2017
12,0,6376,flni,flight 93 nmem,2017
1,0,4874,flni,flight 93 nmem,2018
2,0,5795,flni,flight 93 nmem,2018
3,0,12625,flni,flight 93 nmem,2018
4,0,23291,flni,flight 93 nmem,2018
5,0,35949,flni,flight 93 nmem,2018
6,0,42530,flni,flight 93 nmem,2018
7,0,51129,flni,flight 93 nmem,2018
8,0,47079,flni,flight 93 nmem,2018
9,0,68511,flni,flight 93 nmem,2018
10,0,61257,flni,flight 93 nmem,2018
11,0,20506,flni,flight 93 nmem,2018
12,0,7902,flni,flight 93 nmem,2018
1,0,3070,flni,flight 93 nmem,2019
2,0,6837,flni,flight 93 nmem,2019
3,0,17606,flni,flight 93 nmem,2019
4,0,27680,flni,flight 93 nmem,2019
5,0,45431,flni,flight 93 nmem,2019
6,0,45987,flni,flight 93 nmem,2019
7,0,56264,flni,flight 93 nmem,2019
8,0,51672,flni,flight 93 nmem,2019
9,0,61091,flni,flight 93 nmem,2019
10,0,62387,flni,flight 93 nmem,2019
11,0,24130,flni,flight 93 nmem,2019
12,0,9071,flni,flight 93 nmem,2019
1,0,7734,flni,flight 93 nmem,2020
2,0,8682,flni,flight 93 nmem,2020
3,0,6842,flni,flight 93 nmem,2020
4,0,0,flni,flight 93 nmem,2020
5,0,9506,flni,flight 93 nmem,2020
6,0,19136,flni,flight 93 nmem,2020
7,0,29929,flni,flight 93 nmem,2020
8,0,31929,flni,flight 93 nmem,2020
9,0,48580,flni,flight 93 nmem,2020
10,0,58617,flni,flight 93 nmem,2020
11,0,18389,flni,flight 93 nmem,2020
12,0,5020,flni,flight 93 nmem,2020
1,0,5228,flni,flight 93 nmem,2021
2,0,4509,flni,flight 93 nmem,2021
3,0,13226,flni,flight 93 nmem,2021
4,0,18769,flni,flight 93 nmem,2021
5,0,31100,flni,flight 93 nmem,2021
6,0,41438,flni,flight 93 nmem,2021
7,0,54360,flni,flight 93 nmem,2021
8,0,51444,flni,flight 93 nmem,2021
9,0,93724,flni,flight 93 nmem,2021
10,0,73826,flni,flight 93 nmem,2021
